Transaction_ID,Timestamp,User_ID,Transaction_Type,Amount,Balance_After,Location,Recipient,Status
TX06872,12-02-25 10:01,772635014,Deposit,1.62,1956.48,Thika,,Success
TX04545,12-02-25 10:28,731538249,Buy Airtime,1144.98,1937.63,Thika,,Success
TX07726,12-02-25 10:35,782654041,Buy Goods,33.85,1071.97,Eldoret,,Success
TX00021,12-02-25 10:55,779364847,Receive Money,4338.93,5954.88,Nairobi,761534382,Failed
TX03907,12-02-25 11:18,729443293,Paybill,1201.43,2695.39,Meru,,Success
TX05409,12-02-25 11:43,754367754,Buy Airtime,1806.52,4966.46,Kisumu,,Success
TX07237,12-02-25 11:46,798451749,Withdraw,2144.03,4539.38,Meru,,Success
TX00801,12-02-25 11:52,793770718,Withdraw,1118.81,4474.22,Meru,,Success
TX01697,12-02-25 12:38,754367754,Withdraw,910.97,4613.63,Thika,,Success
TX05341,12-02-25 12:42,763772748,Send Money,49.78,3828.22,Thika,738227001,Success
TX03492,12-02-25 13:12,758536233,Reversal,121.13,2838.47,Mombasa,,Reversed
TX00165,12-02-25 14:06,796902164,Paybill,1064.35,0,Machakos,,Success
TX07375,12-02-25 14:18,722641796,Buy Goods,382.91,3045.01,Nakuru,,Success
TX05368,12-02-25 14:31,738280668,Receive Money,1204.66,4251.81,Machakos,745740247,Success
TX00914,12-02-25 14:34,774659881,Reversal,349.43,5774.22,Nairobi,,Reversed
TX00121,12-02-25 15:28,757726656,Receive Money,541.37,0,Nakuru,733710422,Success
TX07020,12-02-25 16:38,774659881,Receive Money,430.84,6071.93,Kisumu,744742493,Success
TX06851,12-02-25 17:05,784924850,Buy Airtime,571.6,4042.93,Kisumu,,Success
TX00297,12-02-25 18:17,715579461,Withdraw,292.01,2539.82,Kakamega,,Success
TX07698,12-02-25 19:03,792131590,Deposit,2722.72,2521.52,Meru,,Success
TX00033,12-02-25 19:19,786960334,Buy Airtime,305.43,964.81,Machakos,,Success
TX02161,12-02-25 19:41,754557933,Reversal,3655.15,5416.11,Kericho,,Reversed
TX04512,12-02-25 19:44,785146495,Send Money,1104.79,4380.55,Kisumu,760881920,Success
TX00912,12-02-25 19:47,720285341,Paybill,968.98,2559.29,Nakuru,,Success
TX08118,12-02-25 20:02,742103045,Receive Money,114.72,3695.29,Meru,724499956,Success
TX08417,12-02-25 20:38,739882302,Receive Money,1089.03,1790.47,Kisumu,787132285,Success
TX07070,12-02-25 20:56,785394238,Withdraw,742.95,1754.94,Eldoret,,Success
TX08638,12-02-25 20:59,715566077,Buy Goods,164.71,0,Thika,,Success
TX03491,12-02-25 21:13,780156362,Paybill,452.55,1454.28,Machakos,,Success
TX05495,12-02-25 21:26,796186334,Deposit,48.37,1834.92,Meru,,Success
TX04317,12-02-25 22:04,773189793,Buy Goods,560.33,2337.9,Kakamega,,Success
TX03701,12-02-25 22:08,734886254,Receive Money,1481.96,2142.17,Eldoret,713901676,Success
TX06864,12-02-25 22:51,775825094,Deposit,335.71,2719.04,Meru,,Success
TX03840,12-02-25 23:12,795598905,Paybill,2549.45,4920.65,Kericho,,Success
TX05925,12-02-25 23:34,792854604,Receive Money,434.44,1026.34,Kericho,719449488,Success
TX01797,12-02-25 23:38,721177690,Buy Airtime,119.69,1170.64,Kakamega,,Success
TX07131,13-02-25 00:23,731671735,Buy Airtime,1298.31,1747.94,Meru,,Success
TX01937,13-02-25 00:29,772565535,Buy Airtime,411.35,6840.21,Thika,,Success
TX02239,13-02-25 00:36,785146495,Deposit,1638.43,2710.05,Thika,,Success
TX01133,13-02-25 00:42,758668368,Buy Goods,802.42,2612.29,Kericho,,Success
TX06558,13-02-25 01:24,727790443,Reversal,1292.7,4943.14,Nairobi,,Reversed
TX07574,13-02-25 01:31,758668368,Buy Airtime,626.88,2034.26,Machakos,,Success
TX08539,13-02-25 02:04,740111949,Reversal,499.92,3212.12,Kisumu,,Reversed
TX04309,13-02-25 02:36,776753935,Buy Goods,1824.61,3843.39,Kericho,,Success
TX02542,13-02-25 02:46,761826023,Withdraw,472.16,3750.6,Eldoret,,Success
TX08650,13-02-25 02:59,777660966,Buy Airtime,3415.14,3219.79,Kakamega,,Success
TX07785,13-02-25 03:01,713311491,Paybill,64.11,2190.28,Machakos,,Success
TX06074,13-02-25 03:46,724916300,Reversal,757.62,4552.8,Nakuru,,Reversed
TX05237,13-02-25 03:56,776942267,Receive Money,2239.7,2507.4,Machakos,714440150,Success
TX06039,13-02-25 04:17,714424746,Send Money,1072.51,0,Machakos,729443293,Success
TX00623,13-02-25 04:36,760665759,Receive Money,167.09,1651.26,Thika,777662883,Success
TX08988,13-02-25 05:10,715775041,Buy Airtime,1808.3,1519.16,Kakamega,,Failed
TX03622,13-02-25 05:48,753502261,Paybill,3359.51,7750.45,Nairobi,,Success
TX06491,13-02-25 05:53,755484974,Receive Money,115.11,3371.41,Kericho,798961787,Success
TX07287,13-02-25 06:47,758627721,Receive Money,99.13,463.25,Mombasa,716731672,Success
TX06540,13-02-25 06:52,794144072,Withdraw,1151.44,1106.69,Meru,,Success
TX00634,13-02-25 06:53,794144072,Deposit,820.26,2918.3,Machakos,,Success
TX05051,13-02-25 08:07,738227001,Receive Money,32.28,2859.14,Mombasa,735282665,Success
TX00007,13-02-25 08:14,725476517,Buy Goods,1020.05,1884.43,Nairobi,,Success
TX05468,13-02-25 08:21,746531384,Send Money,885.83,4741.56,Kericho,746718200,Success
TX07198,13-02-25 08:41,753870752,Withdraw,230.77,2325.2,Thika,,Success
TX06076,13-02-25 08:47,762496897,Buy Goods,1339.11,3148.1,Eldoret,,Failed
TX05948,13-02-25 10:50,715775041,Buy Airtime,569.44,2037.15,Nakuru,,Success
TX09602,13-02-25 10:57,726170270,Buy Airtime,226.45,2873.1,Mombasa,,Success
TX06445,13-02-25 11:50,793397184,Deposit,2025.65,7353.57,Thika,,Success
TX00971,13-02-25 12:57,796712595,Receive Money,3208.56,4550.79,Mombasa,756232396,Success
TX02877,13-02-25 13:02,723748980,Receive Money,1084.99,1433.27,Machakos,733188532,Success
TX02060,13-02-25 13:03,735322760,Buy Goods,805.61,1115.54,Nairobi,,Success
TX06753,13-02-25 13:20,748347570,Receive Money,204.73,2054.43,Mombasa,713492032,Success
TX06219,13-02-25 13:24,726170270,Reversal,3016.42,3756.2,Thika,,Reversed
TX05033,13-02-25 14:19,713492032,Paybill,164.07,1359.58,Machakos,,Success
TX02557,13-02-25 14:25,727790443,Paybill,168,5577.79,Kakamega,,Success
TX00765,13-02-25 14:54,786813445,Send Money,1406.23,3710.9,Mombasa,710546420,Success
TX00289,13-02-25 15:09,785146495,Deposit,1120.96,2228.42,Nairobi,,Success
TX01441,13-02-25 15:10,716759346,Receive Money,308.25,5339.01,Meru,746453778,Failed
TX01300,13-02-25 15:41,745712073,Buy Goods,579.99,1144.29,Kakamega,,Success
TX04516,13-02-25 15:50,716709107,Deposit,15.89,1604.27,Meru,,Success
TX03273,13-02-25 15:57,725594495,Send Money,132.96,2866.49,Meru,794608473,Success
TX05927,13-02-25 17:05,739396516,Send Money,71.41,4284.8,Kisumu,747166221,Success
TX03737,13-02-25 18:10,786605867,Send Money,129.66,3510.48,Meru,716759346,Success
TX02943,13-02-25 18:46,785888524,Buy Goods,562.92,3879.84,Meru,,Success
TX06788,13-02-25 19:07,762789570,Withdraw,1520.27,1668.37,Machakos,,Success
TX08859,13-02-25 19:17,772838560,Reversal,1645.53,2801.38,Kisumu,,Reversed
TX05554,13-02-25 19:17,774144324,Paybill,3910.45,6009.86,Machakos,,Success
TX01758,13-02-25 19:26,720463692,Withdraw,669.22,7249.61,Mombasa,,Failed
TX03333,13-02-25 19:42,716709107,Deposit,111.97,0,Machakos,,Success
TX01239,13-02-25 19:46,759379030,Paybill,25.55,4114.66,Kisumu,,Success
TX09840,13-02-25 20:01,710413284,Send Money,1654.06,1075.08,Kakamega,715566077,Success
TX03963,13-02-25 20:34,763719423,Withdraw,3923.34,4156.08,Nakuru,,Success
TX02071,13-02-25 21:58,724499956,Deposit,956.38,4994.18,Kisumu,,Success
TX04749,13-02-25 22:07,757352238,Reversal,1041.8,5991.87,Machakos,,Reversed
TX05662,13-02-25 22:21,798961787,Receive Money,375.99,3350.01,Kakamega,774961105,Success
TX06179,13-02-25 22:28,754367754,Deposit,598.54,1537.26,Nairobi,,Success
TX08980,13-02-25 22:30,772343879,Paybill,1689.87,4917.54,Kakamega,,Success
TX07647,13-02-25 22:36,764750916,Buy Airtime,201.13,2726.19,Nairobi,,Success
TX02438,13-02-25 23:46,761786031,Deposit,1096.8,536.08,Kakamega,,Success
TX08617,14-02-25 00:34,752686430,Send Money,1228.33,1644.27,Thika,758164355,Success
TX08065,14-02-25 02:29,745833164,Receive Money,14.87,2975.19,Kakamega,790435662,Success
TX08875,14-02-25 03:53,726170270,Reversal,671.82,3393.89,Nairobi,,Reversed
TX01181,14-02-25 04:08,724633491,Paybill,245.28,3708.28,Thika,,Success
TX01585,14-02-25 04:09,757352238,Buy Goods,218.37,1023.37,Kisumu,,Success
TX05680,14-02-25 04:17,739396516,Send Money,497.22,1253.5,Machakos,760642451,Success
TX03198,14-02-25 04:25,751585235,Buy Goods,429.58,0,Thika,,Success
TX00633,14-02-25 04:40,764591341,Deposit,1605.37,4570.53,Kericho,,Success
TX06972,14-02-25 04:54,722909567,Reversal,4006.21,3505.81,Nairobi,,Reversed
TX00083,14-02-25 06:04,759433411,Deposit,1052.85,4878.55,Kericho,,Success
TX05826,14-02-25 06:21,770338294,Send Money,267.13,0,Kisumu,730516406,Success
TX04075,14-02-25 07:12,766987048,Withdraw,2561.68,6629.2,Kakamega,,Success
TX07958,14-02-25 07:34,792106810,Paybill,4249.33,6177.99,Eldoret,,Failed
TX05008,14-02-25 08:26,756974854,Reversal,2285.11,8234.07,Eldoret,,Reversed
TX06218,14-02-25 08:30,739882302,Buy Goods,222.21,1500.91,Thika,,Success
TX02000,14-02-25 08:51,722909567,Buy Goods,618.7,2490.57,Eldoret,,Success
TX07849,14-02-25 09:11,759195399,Receive Money,1879.22,4721.16,Nakuru,780694564,Success
TX01341,14-02-25 10:51,762785503,Buy Airtime,50.39,1026.4,Machakos,,Success
TX00303,14-02-25 10:56,767749480,Paybill,4215.34,7502.13,Eldoret,,Success
TX04765,14-02-25 10:58,721177690,Withdraw,12.81,3667.08,Mombasa,,Success
TX00128,14-02-25 11:26,766467212,Withdraw,739.78,3454.85,Nairobi,,Success
TX07744,14-02-25 12:11,779769570,Reversal,981.81,1616.05,Kericho,,Reversed
TX08017,14-02-25 12:52,730433223,Send Money,1725.83,4447.61,Thika,725594495,Success
TX07449,14-02-25 13:29,733710422,Send Money,917.08,4249.38,Mombasa,782351150,Success
TX03636,14-02-25 14:18,776942267,Receive Money,94.09,1247.73,Nakuru,729658220,Success
TX03999,14-02-25 14:47,733141847,Deposit,1295.91,774.28,Nairobi,,Success
TX07541,14-02-25 14:48,729658220,Buy Airtime,1029.66,4988.26,Nairobi,,Success
TX07398,14-02-25 15:00,712647198,Deposit,2286.79,2942.07,Nairobi,,Success
TX07701,14-02-25 15:33,713500381,Buy Airtime,230.51,3036.08,Kericho,,Success
TX07305,14-02-25 15:50,727817441,Deposit,1329.12,5415.59,Meru,,Success
TX03854,14-02-25 15:57,781709374,Receive Money,361.34,5368.74,Nakuru,742103045,Success
TX02185,14-02-25 16:23,751813625,Deposit,856.85,1656.37,Kericho,,Failed
TX00295,14-02-25 16:24,745740247,Reversal,3262.67,5296.84,Nakuru,,Reversed
TX01693,14-02-25 16:25,720743619,Deposit,1724.64,1861.78,Meru,,Success
TX07320,14-02-25 17:29,776769017,Paybill,1286.74,1346.3,Mombasa,,Success
TX01155,14-02-25 18:23,766467212,Buy Goods,2119.5,4200.29,Meru,,Success
TX08953,14-02-25 20:07,772268396,Deposit,214.18,4435.34,Kericho,,Success
TX08956,14-02-25 20:07,733710422,Buy Airtime,746.27,854.73,Nakuru,,Success
TX08458,14-02-25 20:37,730734958,Withdraw,3536.45,4612.33,Nairobi,,Success
TX06333,14-02-25 21:17,764922980,Send Money,161.7,3704.14,Nakuru,768985873,Success
TX08808,14-02-25 21:19,772268396,Buy Goods,282.56,1747.64,Meru,,Success
TX08099,14-02-25 21:32,720990980,Paybill,1535.63,1768.96,Thika,,Success
TX00867,14-02-25 21:45,757726656,Paybill,1485.51,3513.59,Machakos,,Failed
TX03902,14-02-25 22:33,743796053,Deposit,618.98,1807.97,Mombasa,,Success
TX05125,14-02-25 22:44,737976667,Buy Airtime,434.65,0,Nairobi,,Success
TX01278,14-02-25 22:45,758940930,Send Money,573.54,1488.44,Kericho,764401552,Success
TX07609,14-02-25 23:39,714424746,Buy Goods,931.75,3295.32,Meru,,Success
TX09601,14-02-25 23:46,730433223,Send Money,353.71,2118.73,Machakos,748128441,Success
TX07240,15-02-25 00:01,745712073,Send Money,230.28,2033.87,Kisumu,757565867,Success
TX04380,15-02-25 00:31,760991975,Receive Money,1263.56,2774.81,Mombasa,763552674,Success
TX04058,15-02-25 01:52,746625179,Reversal,1823.86,2444.99,Kakamega,,Reversed
TX08955,15-02-25 02:02,789373319,Deposit,306.66,588.75,Kakamega,,Success
TX01630,15-02-25 02:04,748205865,Buy Goods,494.24,1756.91,Mombasa,,Success
TX03368,15-02-25 02:13,762789570,Send Money,223.51,268.58,Kisumu,721159839,Success
TX07470,15-02-25 03:35,749666344,Reversal,2104.53,6140.65,Eldoret,,Reversed
TX05407,15-02-25 04:06,779218901,Withdraw,237.25,3131.03,Kericho,,Success
TX00022,15-02-25 04:16,748487582,Buy Airtime,211.81,3607.9,Meru,,Success
TX08297,15-02-25 04:20,717349825,Deposit,1291.56,3249.08,Nakuru,,Success
TX09298,15-02-25 04:33,751247157,Buy Airtime,2829.06,3914.99,Kisumu,,Success
TX05354,15-02-25 04:45,779708450,Deposit,12.47,1244.44,Machakos,,Success
TX00088,15-02-25 04:53,729650082,Buy Goods,879.34,3146.09,Eldoret,,Success
TX08171,15-02-25 04:58,767365582,Paybill,904.71,2116.42,Thika,,Success
TX03335,15-02-25 05:05,772343879,Send Money,39.84,2443.5,Kakamega,775529663,Success
TX08568,15-02-25 05:49,768749339,Paybill,1096,4021.94,Eldoret,,Success
TX05095,15-02-25 05:50,784283004,Deposit,885.16,5149.78,Meru,,Success
TX01889,15-02-25 05:51,750591272,Reversal,48.62,3046.83,Nakuru,,Reversed
TX01287,15-02-25 07:50,794608473,Paybill,1642.95,3605.05,Kericho,,Success
TX08724,15-02-25 08:08,770540018,Paybill,873.07,3687.62,Mombasa,,Success
TX01512,15-02-25 08:28,796712595,Withdraw,3748.08,6468.17,Kisumu,,Success
TX05165,15-02-25 08:42,749782845,Receive Money,459.55,4274.23,Nairobi,728798305,Success
TX01788,15-02-25 09:41,755524093,Send Money,440.59,782.48,Kericho,737127879,Failed
TX02487,15-02-25 10:31,717349825,Buy Airtime,371.52,5566.48,Eldoret,,Success
TX07244,15-02-25 10:36,771965485,Paybill,578.6,2092.82,Kericho,,Success
TX04737,15-02-25 11:11,745833164,Withdraw,497.03,594.8,Kakamega,,Success
TX03683,15-02-25 11:16,725759816,Buy Airtime,237.63,3555.58,Meru,,Failed
TX03673,15-02-25 12:06,742668859,Deposit,702.66,3565.82,Meru,,Success
TX00858,15-02-25 12:49,732179511,Paybill,121.8,2945.02,Eldoret,,Success
TX06311,15-02-25 12:52,718829670,Buy Airtime,3198.16,5370.63,Thika,,Success
TX07103,15-02-25 13:00,771786139,Buy Goods,354.7,3892.2,Nakuru,,Success
TX07985,15-02-25 13:26,780824062,Receive Money,1163.14,1099.8,Machakos,763552674,Success
TX01580,15-02-25 14:06,766114965,Reversal,960.38,563.45,Thika,,Reversed
TX01816,15-02-25 14:14,763772748,Paybill,212.54,2470.59,Kericho,,Success
TX07738,15-02-25 14:31,780156362,Send Money,636.12,1212.86,Kisumu,718602674,Success
TX00762,15-02-25 14:34,741341760,Withdraw,1150.25,3384.36,Nairobi,,Success
TX06497,15-02-25 15:10,782800550,Buy Airtime,2280.02,2611.91,Kakamega,,Success
TX00438,15-02-25 16:07,759195399,Buy Airtime,394.31,2091.6,Kisumu,,Success
TX09775,15-02-25 16:18,756232396,Buy Airtime,190.68,3007.63,Nairobi,,Failed
TX03454,15-02-25 17:36,718829670,Receive Money,1494.22,5438.13,Thika,717199781,Success
TX05694,15-02-25 18:10,725476517,Buy Goods,16.06,3324.88,Mombasa,,Success
TX02553,15-02-25 18:48,754557933,Withdraw,164.2,2860.61,Kakamega,,Success
TX07855,15-02-25 18:55,760168761,Send Money,1926.11,5356.46,Mombasa,760391988,Success
TX08252,15-02-25 19:40,761315272,Deposit,3608.78,4904.08,Kericho,,Success
TX02796,15-02-25 19:49,763430230,Buy Airtime,6470.12,6929.45,Kisumu,,Success
TX01847,15-02-25 20:21,716975194,Deposit,40.99,8.58,Mombasa,,Success
TX09676,15-02-25 20:33,739882302,Send Money,606.98,1874.38,Kericho,763559095,Success
TX09974,15-02-25 20:45,775953302,Receive Money,1532.13,7157.29,Mombasa,761566180,Success
TX08845,15-02-25 20:47,767471615,Buy Goods,71.04,40.76,Mombasa,,Success
TX02259,15-02-25 21:05,781748860,Reversal,1233.08,3595.7,Machakos,,Reversed
TX03468,15-02-25 21:14,746625179,Paybill,3358.38,6557.63,Kisumu,,Success
TX00380,15-02-25 21:36,738298994,Withdraw,1581.3,3945.71,Mombasa,,Success
TX05378,15-02-25 22:24,730516406,Withdraw,610.52,2609.99,Meru,,Success
TX02882,15-02-25 23:16,731538249,Reversal,1125.07,2239.43,Nairobi,,Reversed
TX00592,15-02-25 23:16,749782845,Reversal,1315.12,5078.04,Kericho,,Reversed
TX09849,15-02-25 23:20,792106810,Buy Goods,192.58,3756.72,Meru,,Success
TX05150,15-02-25 23:26,798451749,Buy Airtime,150.85,2513.27,Nakuru,,Success
TX03695,16-02-25 00:03,766114965,Deposit,165.1,4907.75,Eldoret,,Success
TX04567,16-02-25 00:14,757726656,Deposit,764.84,3903.1,Kisumu,,Success
TX07825,16-02-25 01:08,729778451,Send Money,2275.82,5557.3,Thika,746625179,Success
TX01663,16-02-25 01:27,797479146,Withdraw,930.47,1273.65,Kisumu,,Success
TX02479,16-02-25 02:58,761786031,Receive Money,1581.18,2889.1,Mombasa,753870752,Success
TX05607,16-02-25 03:03,732438835,Receive Money,1077.04,1559.8,Thika,793995988,Success
TX05804,16-02-25 03:11,754985093,Withdraw,197.43,3178.72,Kericho,,Success
TX06758,16-02-25 03:16,732438835,Buy Goods,1077.59,1376.5,Kericho,,Success
TX02597,16-02-25 03:29,794546686,Withdraw,1039.72,3554.33,Machakos,,Success
TX09427,16-02-25 03:29,761158425,Reversal,459.28,1469.72,Nakuru,,Reversed
TX09172,16-02-25 04:35,722641796,Deposit,1270.67,2548.3,Thika,,Success
TX01914,16-02-25 04:50,741461078,Deposit,301.03,556.03,Kisumu,,Success
TX09993,16-02-25 04:54,767880177,Deposit,2393.01,1649.21,Mombasa,,Success
TX05504,16-02-25 05:08,714440150,Send Money,479.02,506.93,Kakamega,771965485,Success
TX00311,16-02-25 05:10,782999342,Deposit,4345.84,5561.05,Mombasa,,Success
TX05115,16-02-25 05:56,712157707,Paybill,771.19,4018.58,Nairobi,,Success
TX02601,16-02-25 07:12,732663583,Buy Airtime,232.32,5180.39,Kakamega,,Success
TX00985,16-02-25 07:42,767749480,Buy Airtime,55.58,1104.58,Kakamega,,Success
TX04452,16-02-25 07:49,789373319,Buy Airtime,4.97,1554.61,Nairobi,,Success
TX09655,16-02-25 07:50,763719423,Send Money,93.22,0,Kisumu,755524093,Success
TX04933,16-02-25 08:07,775867559,Withdraw,2668.1,6150.07,Nairobi,,Success
TX00460,16-02-25 08:21,770540018,Send Money,635.31,3606.8,Kisumu,765866086,Success
TX08366,16-02-25 08:49,751585235,Withdraw,530.63,2379.19,Machakos,,Success
TX01509,16-02-25 08:54,758652820,Withdraw,3988.14,4984.38,Machakos,,Success
TX07215,16-02-25 09:15,774707497,Send Money,102.85,18.61,Kisumu,751247157,Success
TX02489,16-02-25 10:36,758536233,Buy Goods,125.06,2062.63,Kericho,,Success
TX00852,16-02-25 10:57,747674713,Send Money,591.57,3093.22,Meru,782209107,Success
TX07615,16-02-25 11:01,716709107,Withdraw,891.35,0,Machakos,,Success
TX03327,16-02-25 11:08,712647198,Reversal,29.05,3109.34,Meru,,Reversed
TX01432,16-02-25 11:12,760881920,Receive Money,1050.15,3497.85,Machakos,753290446,Success
TX03808,16-02-25 11:21,782351150,Receive Money,669.44,1818.27,Kericho,729658220,Success
TX04853,16-02-25 11:24,740226527,Send Money,216.86,3529.8,Kisumu,774144324,Success
TX00246,16-02-25 11:55,755445857,Send Money,12.16,0,Kakamega,778453384,Success
TX08123,16-02-25 12:26,765866086,Reversal,632.75,1622.62,Eldoret,,Reversed
TX01265,16-02-25 13:51,711697694,Send Money,959.02,3207.19,Nakuru,726170270,Success
TX06006,16-02-25 15:53,754557933,Send Money,1319.02,2850.08,Mombasa,711629330,Success
TX01122,16-02-25 15:59,797909313,Withdraw,2185.82,3836.09,Kericho,,Success
TX06886,16-02-25 16:06,721931739,Withdraw,5064.05,5025.04,Thika,,Success
TX08877,16-02-25 16:09,760353583,Receive Money,235.69,1261.23,Kisumu,751585235,Success
TX04035,16-02-25 16:40,745583904,Reversal,231.26,3945.32,Kakamega,,Reversed
TX02626,16-02-25 17:06,722909567,Receive Money,942.92,3983.3,Machakos,744923456,Success
TX03656,16-02-25 17:35,783713986,Withdraw,363.71,3643.83,Kisumu,,Success
TX08513,16-02-25 17:50,766415039,Receive Money,2829.7,8583.02,Nairobi,765138590,Failed
TX03075,16-02-25 17:52,739473265,Deposit,96.64,2488.04,Mombasa,,Success
TX01625,16-02-25 18:20,776942267,Send Money,123.3,416.89,Kisumu,758536233,Success
TX00248,16-02-25 18:32,794608473,Send Money,34.75,2867.51,Eldoret,715566077,Success
TX06486,16-02-25 18:38,779708450,Withdraw,1272.7,0,Eldoret,,Success
TX03735,16-02-25 18:59,719938964,Send Money,110.15,523.4,Kakamega,733902707,Success
TX03946,16-02-25 18:59,766467212,Buy Goods,229.65,3654.56,Mombasa,,Success
TX04857,16-02-25 19:31,739882302,Buy Goods,517.48,3164.93,Kakamega,,Success
TX02657,16-02-25 19:43,721931739,Send Money,483.9,4048.87,Mombasa,774556533,Success
TX05359,16-02-25 19:51,786344899,Withdraw,454.4,1243.68,Machakos,,Failed
TX01116,16-02-25 20:48,717199781,Receive Money,902.34,5872.89,Meru,727331267,Success
TX03037,16-02-25 22:34,750873686,Receive Money,1566.91,2420.28,Eldoret,793995988,Success
TX05895,16-02-25 23:30,779769570,Paybill,344.36,669.86,Thika,,Success
TX02618,16-02-25 23:30,729594811,Withdraw,644.14,1716.95,Kisumu,,Success
TX04253,16-02-25 23:54,763559095,Send Money,59.3,2805.87,Nakuru,751610702,Success
TX07740,17-02-25 00:03,755445857,Buy Goods,1851.13,3465.47,Kakamega,,Success
TX03214,17-02-25 00:43,775529663,Send Money,679.91,3499.95,Eldoret,713307227,Success
TX08688,17-02-25 01:16,722641796,Paybill,2854.94,6231.53,Mombasa,,Success
TX04215,17-02-25 01:46,730729228,Deposit,1832.06,1174.29,Kisumu,,Success
TX03328,17-02-25 01:56,723257359,Reversal,45.38,243.96,Kericho,,Reversed
TX05077,17-02-25 02:31,787441308,Reversal,104.74,3129.73,Kericho,,Reversed
TX03801,17-02-25 02:33,729650082,Reversal,136.86,702.48,Nakuru,,Reversed
TX04145,17-02-25 03:15,764895531,Buy Airtime,407.71,1980,Nairobi,,Success
TX01023,17-02-25 03:45,766415039,Paybill,959.61,4832.86,Mombasa,,Success
TX03753,17-02-25 03:48,776769017,Receive Money,835.03,2982.39,Thika,736748566,Success
TX00323,17-02-25 04:26,758536233,Deposit,636.51,3819.27,Machakos,,Success
TX08736,17-02-25 04:41,772838560,Buy Airtime,457.29,4961.42,Kisumu,,Success
TX08264,17-02-25 04:52,740880140,Paybill,1278.38,1745.97,Kisumu,,Success
TX03961,17-02-25 05:25,737127879,Send Money,1431.16,3132.58,Nakuru,758940930,Success
TX07680,17-02-25 05:44,782827167,Buy Airtime,359.49,4426.26,Kakamega,,Success
TX01136,17-02-25 05:53,774229055,Deposit,125.74,0,Thika,,Success
TX02228,17-02-25 05:56,713715102,Receive Money,497.12,1324.08,Eldoret,775825094,Success
TX01875,17-02-25 07:06,764895531,Paybill,555.31,1544.13,Nakuru,,Success
TX07337,17-02-25 07:35,796712595,Receive Money,825.57,4106.09,Kakamega,735322760,Success
TX09657,17-02-25 07:40,784924850,Send Money,483.43,4198.41,Kakamega,760642451,Success
TX01460,17-02-25 07:52,732438835,Reversal,688.18,0,Nairobi,,Reversed
TX06892,17-02-25 08:19,787441308,Receive Money,2212.49,5043.31,Mombasa,710525512,Success
TX01086,17-02-25 08:29,716709107,Buy Goods,1984.91,2977.15,Thika,,Success
TX04371,17-02-25 08:43,758351215,Reversal,617.46,0,Machakos,,Reversed
TX00788,17-02-25 09:02,773857296,Deposit,204.18,3086.69,Nairobi,,Success
TX01610,17-02-25 10:02,786751345,Reversal,2721.49,6246.13,Kakamega,,Reversed
TX00486,17-02-25 10:26,738298994,Reversal,2859.89,5392.74,Thika,,Reversed
TX04935,17-02-25 11:21,727369391,Receive Money,146.3,1412.97,Mombasa,790435662,Success
TX05016,17-02-25 11:41,771342441,Send Money,244.08,2523.42,Kisumu,741402053,Success
TX09184,17-02-25 12:26,734353427,Reversal,776.25,0,Kericho,,Reversed
TX03668,17-02-25 12:32,713311491,Deposit,919.7,2586.66,Thika,,Success
TX00112,17-02-25 12:54,796162207,Paybill,306.28,0,Mombasa,,Success
TX09536,17-02-25 12:58,734886254,Buy Goods,4748.59,8070.27,Nairobi,,Success
TX00771,17-02-25 13:02,784924850,Buy Goods,554.65,2848.71,Nairobi,,Success
TX03003,17-02-25 13:12,755484974,Buy Goods,815.2,3720.79,Thika,,Success
TX00006,17-02-25 13:16,760552948,Receive Money,1179.31,4574.19,Eldoret,710888751,Success
TX05090,17-02-25 14:22,786960334,Paybill,1648.84,1893.57,Kakamega,,Success
TX09884,17-02-25 14:51,713492032,Withdraw,348.34,3437.71,Machakos,,Success
TX01080,17-02-25 16:05,787132285,Buy Goods,1896.3,3858.46,Machakos,,Success
TX09036,17-02-25 17:08,771386978,Send Money,73.21,2847.86,Nairobi,799697123,Failed
TX03858,17-02-25 17:11,787516443,Paybill,973.37,4267.58,Nairobi,,Success
TX05297,17-02-25 17:26,714852050,Deposit,776.32,3295.59,Eldoret,,Success
TX07129,17-02-25 19:15,776435439,Send Money,1275.68,2484.42,Nakuru,768749339,Success
TX00443,17-02-25 19:26,723130446,Reversal,494.91,1833.97,Meru,,Reversed
TX08687,17-02-25 19:35,746718200,Reversal,434.93,1270.38,Meru,,Reversed
TX04090,17-02-25 20:32,736748566,Deposit,139.45,3519.79,Meru,,Success
TX03269,17-02-25 20:51,719449488,Receive Money,684.84,1911.61,Thika,792705005,Success
TX04169,17-02-25 21:11,745740247,Deposit,2.19,4013.17,Kakamega,,Success
TX00153,17-02-25 21:22,729548693,Buy Airtime,315.9,3031.89,Nakuru,,Success
TX09005,17-02-25 22:05,721159839,Reversal,186.26,1064.97,Kericho,,Reversed
TX08216,17-02-25 23:51,738280668,Receive Money,22.6,4090.69,Kericho,763572634,Success
TX00843,18-02-25 00:13,775867559,Withdraw,9.93,580.85,Nairobi,,Success
TX00979,18-02-25 00:25,747686076,Send Money,3555.86,4969.02,Eldoret,720990980,Success
TX08829,18-02-25 00:55,734886254,Buy Airtime,704.34,2667.12,Eldoret,,Success
TX08018,18-02-25 00:57,791220178,Receive Money,435.93,1568.53,Kericho,762785503,Success
