Transaction_ID,Timestamp,User_ID,Transaction_Type,Amount,Balance_After,Location,Recipient,Status
TX00113,2025-02-01 17:30:38,0766415039,Buy Goods,1019.58,2778.47,Eldoret,,Success
TX05907,2025-02-01 18:01:43,0794608473,Withdraw,710.91,4157.09,Nairobi,,Success
TX01005,2025-02-01 19:12:14,0738181969,Deposit,31.49,1809.7,Kericho,,Success
TX08978,2025-02-01 19:17:59,0747166221,Paybill,1648.58,2330.92,Mombasa,,Success
TX04956,2025-02-01 19:30:55,0794367304,Buy Goods,933.84,3753.72,Thika,,Success
TX09105,2025-02-01 20:16:03,0773189793,Deposit,1397.4,4749.1,Thika,,Success
TX04792,2025-02-01 20:50:18,0795598905,Buy Airtime,575.8,4672.54,Eldoret,,Success
TX06573,2025-02-01 21:01:10,0751247157,Buy Goods,174.33,0.0,Eldoret,,Success
TX04369,2025-02-01 21:56:44,0759433411,Withdraw,1300.99,3039.96,Machakos,,Success
TX05175,2025-02-01 22:02:34,0773746737,Buy Goods,168.02,662.49,Mombasa,,Success
TX03537,2025-02-01 22:47:55,0710840428,Withdraw,4058.8,7025.03,Nakuru,,Success
TX01742,2025-02-01 22:49:57,0739473265,Paybill,3496.25,4379.85,Kakamega,,Success
TX00390,2025-02-01 23:15:52,0718602674,Buy Airtime,1590.93,2717.54,Kericho,,Success
TX02939,2025-02-01 23:21:27,0771594381,Receive Money,1636.66,2668.24,Kisumu,0763772748,Failed
TX06212,2025-02-02 00:24:46,0792267164,Withdraw,478.54,5252.83,Machakos,,Success
TX05586,2025-02-02 00:56:33,0740111949,Withdraw,1905.02,4809.4,Eldoret,,Success
TX00926,2025-02-02 01:09:51,0758292630,Buy Airtime,648.45,4908.09,Kericho,,Success
TX00265,2025-02-02 01:32:50,0766114965,Reversal,474.26,391.04,Machakos,,Failed
TX06481,2025-02-02 02:50:16,0784924850,Buy Goods,1419.58,5332.1,Thika,,Success
TX04729,2025-02-02 03:24:10,0735322760,Buy Goods,1861.03,4042.54,Meru,,Success
TX02471,2025-02-02 03:28:06,0733372981,Deposit,196.5,1163.36,Machakos,,Success
TX07304,2025-02-02 03:46:44,0743224959,Send Money,1319.61,3095.44,Machakos,0790401397,Success
TX07220,2025-02-02 04:53:13,0724499956,Buy Airtime,1541.6,3827.65,Nairobi,,Success
TX01309,2025-02-02 05:15:22,0783861747,Reversal,1659.55,3660.23,Eldoret,,Reversed
TX09406,2025-02-02 05:28:25,0731691881,Deposit,173.14,1116.15,Nairobi,,Success
TX04579,2025-02-02 05:31:49,0753445863,Receive Money,169.7,3346.61,Meru,0775953302,Success
TX00381,2025-02-02 07:03:57,0733404359,Reversal,475.53,1496.96,Meru,,Reversed
TX05536,2025-02-02 07:11:35,0746625179,Send Money,280.78,3116.73,Eldoret,0766467212,Success
TX04292,2025-02-02 07:11:36,0758627721,Withdraw,1357.21,5286.86,Nairobi,,Success
TX07351,2025-02-02 07:12:25,0787699975,Send Money,844.07,3375.18,Nakuru,0750873686,Success
TX01596,2025-02-02 07:18:57,0761106583,Send Money,703.48,4720.49,Thika,0773189793,Success
TX09058,2025-02-02 07:53:01,0743228163,Send Money,638.93,3307.95,Nakuru,0770604859,Success
TX02760,2025-02-02 08:37:15,0792106810,Receive Money,299.8,1413.45,Eldoret,0796902164,Success
TX06392,2025-02-02 09:14:42,0714440150,Withdraw,923.45,2608.68,Mombasa,,Success
TX08486,2025-02-02 09:23:15,0760391988,Receive Money,433.54,1250.93,Thika,0764781523,Success
TX04476,2025-02-02 09:38:58,0748564979,Receive Money,1754.83,6089.44,Kericho,0755833795,Success
TX04997,2025-02-02 09:43:25,0721159839,Receive Money,290.58,1338.87,Kericho,0720285341,Success
TX07993,2025-02-02 09:51:32,0724196954,Buy Goods,105.8,2335.6,Eldoret,,Success
TX04965,2025-02-02 10:06:13,0765273219,Send Money,771.65,2363.11,Kericho,0774982578,Success
TX06190,2025-02-02 10:22:13,0738121294,Send Money,677.46,4084.72,Meru,0733201903,Success
TX05716,2025-02-02 11:02:39,0736741864,Reversal,1266.02,3081.7,Machakos,,Reversed
TX04159,2025-02-02 11:14:34,0777604400,Send Money,1212.04,2304.73,Meru,0755907947,Success
TX04506,2025-02-02 11:27:27,0735322760,Withdraw,4023.45,7835.49,Mombasa,,Failed
TX09998,2025-02-02 11:35:47,0729658220,Paybill,1812.76,3939.72,Eldoret,,Success
TX07979,2025-02-02 11:45:32,0729663371,Buy Airtime,668.63,2387.97,Thika,,Success
TX08257,2025-02-02 11:57:20,0768985873,Buy Airtime,703.46,3611.29,Kisumu,,Success
TX06926,2025-02-02 12:06:58,0780824062,Paybill,377.45,2629.79,Meru,,Success
TX09917,2025-02-02 12:38:40,0729548693,Buy Goods,820.65,996.22,Mombasa,,Success
TX07943,2025-02-02 12:57:30,0750216698,Buy Goods,247.26,3030.09,Kakamega,,Success
TX07389,2025-02-02 13:38:23,0797899054,Receive Money,944.15,3434.11,Meru,0733201903,Success
TX00997,2025-02-02 13:57:14,0763552674,Send Money,241.17,3389.47,Nairobi,0740966298,Success
TX05507,2025-02-02 14:24:43,0764831455,Receive Money,154.41,2953.94,Kericho,0711742776,Success
TX05271,2025-02-02 14:53:11,0728867615,Buy Airtime,562.66,4030.17,Nakuru,,Success
TX02242,2025-02-02 15:33:18,0749666344,Receive Money,191.48,1024.48,Thika,0785888524,Success
TX04519,2025-02-02 15:54:38,0763772748,Paybill,429.0,0.0,Kericho,,Success
TX03873,2025-02-02 16:01:32,0713545288,Buy Airtime,193.52,1480.66,Meru,,Success
TX04594,2025-02-02 16:41:43,0710840428,Buy Goods,1165.35,897.46,Eldoret,,Success
TX06142,2025-02-02 17:45:35,0782999342,Withdraw,2040.42,2660.37,Nairobi,,Success
TX02963,2025-02-02 17:54:00,0728713801,Deposit,130.92,0.0,Thika,,Success
TX07126,2025-02-02 17:55:01,0750591272,Reversal,30.54,1284.65,Eldoret,,Reversed
TX06227,2025-02-02 19:31:33,0713545288,Withdraw,1013.89,3753.9,Nairobi,,Success
TX09932,2025-02-02 19:57:58,0759195399,Paybill,989.29,4041.55,Kisumu,,Success
TX08712,2025-02-02 20:47:12,0764133054,Withdraw,964.4,4816.75,Thika,,Success
TX03877,2025-02-02 20:50:07,0750591272,Buy Goods,345.52,1471.8,Meru,,Success
TX07611,2025-02-02 21:50:51,0720297066,Paybill,957.9,1817.79,Kisumu,,Success
TX04151,2025-02-02 21:56:07,0758235963,Send Money,290.07,2231.87,Machakos,0776942267,Success
TX04148,2025-02-02 22:18:49,0760116037,Withdraw,503.23,4335.78,Thika,,Success
TX00750,2025-02-02 22:49:09,0721931739,Paybill,169.33,3641.7,Nairobi,,Success
TX01617,2025-02-03 00:10:52,0757368746,Deposit,553.7,2676.78,Thika,,Success
TX06051,2025-02-03 00:11:42,0746230962,Reversal,469.6,3532.92,Thika,,Reversed
TX05568,2025-02-03 00:44:51,0732633071,Receive Money,1648.77,4433.19,Eldoret,0751898814,Failed
TX08779,2025-02-03 01:44:49,0762789570,Reversal,159.27,3011.54,Eldoret,,Reversed
TX03203,2025-02-03 02:38:37,0739194764,Withdraw,68.14,389.91,Eldoret,,Success
TX06363,2025-02-03 02:38:41,0778656710,Deposit,120.2,2158.92,Mombasa,,Success
TX07374,2025-02-03 02:53:55,0760287347,Deposit,948.73,1132.57,Kericho,,Success
TX08027,2025-02-03 03:05:27,0758565995,Deposit,471.71,4276.55,Kericho,,Success
TX09630,2025-02-03 03:59:34,0742697590,Paybill,6490.6,8917.45,Mombasa,,Success
TX05631,2025-02-03 04:08:08,0782654041,Reversal,448.06,1764.81,Eldoret,,Reversed
TX09129,2025-02-03 04:22:54,0724196954,Buy Airtime,8.559999999999999,2108.37,Nakuru,,Success
TX00109,2025-02-03 05:33:50,0766638653,Send Money,1375.48,1692.17,Meru,0720285341,Success
TX02967,2025-02-03 05:51:09,0777141521,Deposit,745.37,915.75,Kisumu,,Failed
TX09537,2025-02-03 06:11:57,0754985093,Withdraw,363.87,1278.5,Nairobi,,Success
TX03984,2025-02-03 06:42:19,0729658220,Paybill,1202.42,6534.81,Thika,,Success
TX02216,2025-02-03 08:59:13,0764401552,Reversal,75.74,558.58,Kisumu,,Reversed
TX05789,2025-02-03 10:30:32,0779550879,Buy Airtime,3229.73,6901.21,Nairobi,,Success
TX04438,2025-02-03 12:02:11,0748205865,Reversal,2728.08,7575.97,Nakuru,,Reversed
TX02352,2025-02-03 12:10:58,0783815289,Buy Goods,364.6,4072.53,Thika,,Success
TX02849,2025-02-03 12:38:13,0724499956,Reversal,1261.0,482.92,Eldoret,,Reversed
TX04876,2025-02-03 13:10:04,0796543228,Send Money,246.75,3.42,Kisumu,0711742776,Success
TX05283,2025-02-03 13:20:23,0738137532,Buy Goods,59.38,1792.9,Kericho,,Success
TX05715,2025-02-03 13:40:27,0761786031,Receive Money,849.79,4620.03,Eldoret,0753445863,Success
TX08584,2025-02-03 13:47:02,0755833795,Receive Money,120.83,2824.57,Kisumu,0794546686,Success
TX09677,2025-02-03 14:38:12,0751813625,Withdraw,2478.5,2436.67,Kakamega,,Success
TX03250,2025-02-03 15:05:18,0795745726,Buy Goods,1039.89,3625.36,Kisumu,,Success
TX05944,2025-02-03 15:10:24,0794144072,Buy Goods,702.98,2465.01,Nakuru,,Success
TX04474,2025-02-03 15:19:57,0747686076,Send Money,1757.3,2436.21,Thika,0767863208,Success
TX09790,2025-02-03 16:08:58,0710797441,Receive Money,1051.02,5313.15,Kisumu,0748128441,Success
TX02264,2025-02-03 16:33:50,0745583904,Buy Airtime,354.28,2240.54,Meru,,Success
TX06632,2025-02-03 17:16:08,0759379030,Deposit,169.21,2796.8,Kakamega,,Success
TX05376,2025-02-03 17:33:24,0787425839,Buy Airtime,990.63,706.13,Eldoret,,Success
TX05869,2025-02-03 17:40:29,0715555566,Buy Goods,3725.04,8852.14,Nairobi,,Success
TX06810,2025-02-03 17:56:38,0774982578,Buy Airtime,126.99,2042.94,Kisumu,,Success
TX01266,2025-02-03 18:01:47,0763430230,Send Money,204.74,3369.59,Nairobi,0796902164,Success
TX07273,2025-02-03 18:11:55,0775987977,Deposit,644.83,1814.58,Kericho,,Success
TX05217,2025-02-03 18:16:56,0729650082,Withdraw,76.84,1349.11,Mombasa,,Success
TX00722,2025-02-03 19:01:34,0757390482,Receive Money,469.29,1921.05,Machakos,0711629330,Success
TX02873,2025-02-03 19:19:22,0727331267,Reversal,316.98,1657.05,Kakamega,,Reversed
TX05460,2025-02-03 19:50:35,0758633374,Withdraw,31.81,1618.42,Kisumu,,Success
TX01918,2025-02-03 20:02:46,0715579461,Receive Money,83.25,954.56,Kakamega,0722537217,Success
TX04373,2025-02-03 21:00:39,0777141521,Reversal,3140.83,4912.77,Thika,,Reversed
TX01904,2025-02-03 21:12:55,0767471615,Deposit,1049.93,2249.64,Meru,,Success
TX07923,2025-02-03 21:24:35,0769550884,Receive Money,2535.95,3233.13,Kakamega,0796543228,Success
TX09961,2025-02-03 21:45:34,0774556533,Deposit,2058.28,5039.69,Kericho,,Success
TX06341,2025-02-03 22:10:09,0755907947,Send Money,435.7,2035.02,Kericho,0775825094,Success
TX07802,2025-02-03 22:37:43,0784283004,Send Money,515.74,5255.85,Nakuru,0751901050,Success
TX09435,2025-02-03 23:37:06,0722641796,Send Money,518.5,4122.12,Thika,0760116037,Success
TX07655,2025-02-03 23:43:16,0741359041,Buy Airtime,658.97,2032.0,Thika,,Failed
TX03376,2025-02-03 23:51:39,0725476517,Buy Airtime,3159.87,1030.55,Thika,,Success
TX01618,2025-02-03 23:52:56,0728713801,Reversal,3.09,260.71,Nairobi,,Reversed
TX02674,2025-02-03 23:58:28,0729658220,Paybill,1477.91,2422.68,Kericho,,Success
TX03711,2025-02-04 00:10:47,0757699517,Buy Airtime,2277.37,4968.22,Kakamega,,Failed
TX01356,2025-02-04 00:26:52,0793995988,Deposit,2185.74,2094.8,Mombasa,,Success
TX07591,2025-02-04 00:49:21,0713492032,Buy Airtime,784.73,4474.18,Eldoret,,Success
TX05472,2025-02-04 01:11:52,0723257359,Reversal,40.27,1472.07,Nairobi,,Reversed
TX09970,2025-02-04 01:25:13,0713545288,Deposit,84.48,3787.89,Nakuru,,Success
TX03432,2025-02-04 01:51:56,0779364847,Withdraw,1016.58,2380.72,Nairobi,,Success
TX05402,2025-02-04 02:09:13,0779364847,Paybill,1872.0,4188.03,Nakuru,,Success
TX09348,2025-02-04 02:29:27,0760116037,Send Money,52.85,1028.69,Mombasa,0741461078,Success
TX01730,2025-02-04 02:32:31,0776753935,Reversal,366.58,2171.27,Nakuru,,Reversed
TX04949,2025-02-04 02:34:09,0772343879,Buy Goods,1081.27,503.1,Kakamega,,Success
TX02180,2025-02-04 02:47:49,0731691881,Reversal,372.9,2110.27,Mombasa,,Reversed
TX07153,2025-02-04 03:08:53,0731172502,Buy Airtime,286.66,513.04,Nairobi,,Failed
TX03380,2025-02-04 03:14:05,0779130309,Receive Money,301.78,1614.93,Eldoret,0757787576,Success
TX00802,2025-02-04 03:41:28,0710525512,Buy Goods,2564.28,6844.0,Machakos,,Success
TX05377,2025-02-04 04:41:13,0760991975,Receive Money,283.61,4414.87,Mombasa,0729443293,Success
TX01061,2025-02-04 04:51:27,0720990980,Buy Goods,517.8,818.05,Kakamega,,Success
TX09695,2025-02-04 05:01:49,0746625179,Reversal,1913.63,2367.82,Mombasa,,Reversed
TX07868,2025-02-04 07:02:58,0750989182,Buy Goods,520.71,2994.69,Kakamega,,Success
TX06132,2025-02-04 08:03:38,0717472261,Send Money,1798.77,1485.02,Meru,0769644207,Success
TX08046,2025-02-04 09:03:01,0772900751,Paybill,3207.51,7472.6,Kericho,,Success
TX00597,2025-02-04 09:07:25,0757787576,Deposit,456.03,1657.08,Kakamega,,Success
TX08995,2025-02-04 09:14:39,0774556533,Buy Airtime,951.01,1785.48,Eldoret,,Success
TX02271,2025-02-04 09:33:38,0740111949,Paybill,1468.55,4161.07,Kisumu,,Success
TX06629,2025-02-04 09:49:23,0755524093,Paybill,1610.38,3876.99,Eldoret,,Success
TX09227,2025-02-04 10:50:01,0757699517,Send Money,457.16,633.48,Meru,0780824062,Success
TX07415,2025-02-04 10:50:50,0777225860,Reversal,41.94,0.0,Nairobi,,Reversed
TX06806,2025-02-04 10:51:52,0793770718,Buy Airtime,3661.61,5116.52,Eldoret,,Success
TX05422,2025-02-04 11:01:22,0793397184,Deposit,541.76,4202.77,Kericho,,Success
TX05900,2025-02-04 11:35:59,0775825094,Send Money,3291.95,4478.8,Nairobi,0772268396,Success
TX04205,2025-02-04 11:50:58,0772838560,Deposit,1183.26,771.18,Meru,,Success
TX05479,2025-02-04 12:10:50,0747686076,Buy Airtime,3322.14,6730.56,Thika,,Success
TX06689,2025-02-04 12:40:02,0722590850,Receive Money,530.36,1023.34,Kakamega,0783861747,Success
TX06965,2025-02-04 13:30:12,0757279269,Send Money,1567.08,4455.8,Eldoret,0772343879,Success
TX09215,2025-02-04 14:41:51,0734886254,Reversal,906.3,4156.87,Machakos,,Reversed
TX03616,2025-02-04 15:44:50,0787132285,Withdraw,1707.45,1301.01,Kericho,,Success
TX07722,2025-02-04 15:48:13,0757565867,Send Money,1881.84,3877.86,Machakos,0740881794,Success
TX00657,2025-02-04 16:11:10,0783686470,Deposit,2003.39,4557.99,Mombasa,,Success
TX08395,2025-02-04 16:31:01,0743224959,Buy Airtime,321.72,4072.36,Eldoret,,Success
TX00214,2025-02-04 16:34:41,0799697123,Deposit,2107.69,3071.45,Machakos,,Success
TX07522,2025-02-04 16:53:37,0724825299,Send Money,135.08,1847.99,Nairobi,0776753935,Success
TX09140,2025-02-04 17:34:46,0728713801,Receive Money,1628.72,3974.46,Nakuru,0766467212,Failed
TX09088,2025-02-04 17:38:04,0760353583,Deposit,306.99,1480.42,Nakuru,,Success
TX08468,2025-02-04 17:43:28,0733902707,Paybill,13.46,4682.5,Kakamega,,Success
TX05023,2025-02-04 18:01:06,0723130446,Paybill,805.66,3904.29,Kericho,,Success
TX09558,2025-02-04 18:07:16,0781709374,Buy Goods,1247.79,295.33,Machakos,,Success
TX07226,2025-02-04 18:52:37,0723257359,Deposit,3675.8,4241.57,Kericho,,Success
TX03940,2025-02-04 19:26:38,0733228266,Send Money,1219.02,2483.11,Kericho,0720917555,Success
TX05050,2025-02-04 19:48:18,0755484974,Reversal,555.99,2089.09,Nairobi,,Failed
TX04019,2025-02-04 19:51:09,0761315272,Withdraw,281.57,1391.44,Machakos,,Success
TX00601,2025-02-04 19:52:52,0748487582,Reversal,628.31,1968.32,Machakos,,Reversed
TX01183,2025-02-04 20:15:29,0720743619,Withdraw,5251.27,6879.12,Nakuru,,Success
TX09076,2025-02-04 21:47:43,0787995948,Buy Goods,1520.72,6489.18,Kericho,,Success
TX09831,2025-02-04 21:54:59,0757726656,Withdraw,452.9,1865.54,Kericho,,Success
TX05337,2025-02-04 22:00:09,0764401552,Paybill,953.87,1061.57,Kakamega,,Success
TX07844,2025-02-04 22:20:40,0760353583,Paybill,1856.53,3226.1,Kericho,,Success
TX09295,2025-02-04 22:25:42,0724916300,Buy Goods,97.71,2122.76,Kericho,,Success
TX04228,2025-02-04 22:31:17,0789373319,Send Money,1456.78,4595.59,Thika,0783256786,Success
TX03589,2025-02-04 22:46:25,0729778451,Send Money,501.07,4129.31,Kakamega,0712157707,Success
TX07354,2025-02-04 23:02:08,0784191027,Paybill,570.91,1927.15,Meru,,Success
TX01616,2025-02-04 23:07:33,0748564979,Send Money,717.45,4793.31,Machakos,0756338443,Failed
TX02432,2025-02-05 00:05:09,0791220178,Reversal,306.43,1072.01,Eldoret,,Reversed
TX06126,2025-02-05 00:31:24,0716709107,Reversal,1669.13,5817.01,Kisumu,,Reversed
TX08488,2025-02-05 00:42:31,0785146495,Paybill,1740.53,3724.0,Machakos,,Success
TX02090,2025-02-05 00:47:59,0765273219,Buy Airtime,2596.35,2591.26,Mombasa,,Success
TX02746,2025-02-05 00:59:17,0739882302,Receive Money,220.73,1104.79,Thika,0779550879,Success
TX09152,2025-02-05 02:06:16,0747166221,Reversal,593.53,6710.13,Meru,,Reversed
TX09976,2025-02-05 02:37:54,0750873686,Receive Money,1356.26,5313.35,Mombasa,0768682887,Success
TX02464,2025-02-05 02:48:11,0737750313,Send Money,1158.02,3820.91,Eldoret,0772635014,Success
TX06056,2025-02-05 04:09:15,0779550879,Receive Money,3072.5,4629.58,Eldoret,0784924850,Success
TX06409,2025-02-05 04:44:07,0719565249,Reversal,1338.62,4025.93,Kericho,,Reversed
TX07076,2025-02-05 05:11:22,0710840428,Send Money,342.6,1558.48,Thika,0777225860,Success
TX02099,2025-02-05 05:24:40,0785595538,Send Money,65.31,3208.59,Meru,0769644207,Success
TX01363,2025-02-05 05:48:02,0739194764,Send Money,1334.66,3431.44,Kericho,0757279269,Success
TX08200,2025-02-05 06:20:05,0765807223,Send Money,2437.69,6360.23,Kisumu,0751898814,Success
TX00946,2025-02-05 06:55:07,0767365582,Paybill,1280.62,1359.16,Kakamega,,Success
TX01098,2025-02-05 07:26:06,0720297066,Send Money,355.47,2294.95,Nakuru,0725476517,Success
TX07384,2025-02-05 07:38:29,0787132285,Receive Money,41.04,1196.99,Thika,0742143847,Success
TX02926,2025-02-05 08:00:34,0778799416,Withdraw,289.28,550.26,Kakamega,,Success
TX05489,2025-02-05 08:33:44,0733372981,Receive Money,578.8,2633.46,Eldoret,0785595538,Success
TX02682,2025-02-05 09:28:37,0710888751,Receive Money,33.67,1767.36,Meru,0727331267,Failed
TX08143,2025-02-05 10:04:44,0757357770,Reversal,2385.51,3851.01,Machakos,,Reversed
TX07730,2025-02-05 11:50:14,0792131590,Send Money,292.88,2249.09,Kakamega,0758164355,Failed
TX06376,2025-02-05 12:13:59,0798451749,Send Money,23.58,916.45,Kakamega,0712647198,Success
TX07779,2025-02-05 12:14:40,0776753935,Paybill,2119.24,1730.19,Machakos,,Success
TX04455,2025-02-05 13:02:57,0786823639,Deposit,1036.32,1711.99,Thika,,Success
TX06068,2025-02-05 13:09:37,0778799416,Buy Goods,2261.22,2893.23,Kakamega,,Success
TX09611,2025-02-05 14:29:14,0748788680,Receive Money,403.52,2264.53,Mombasa,0766777298,Success
TX00358,2025-02-05 15:06:58,0712647198,Receive Money,425.33,5125.89,Eldoret,0763719423,Success
TX06852,2025-02-05 16:53:31,0765807223,Buy Airtime,532.69,2819.74,Nairobi,,Success
TX03731,2025-02-05 16:56:17,0759379030,Paybill,184.62,4227.98,Nairobi,,Success
TX07980,2025-02-05 16:58:18,0731172502,Receive Money,425.46,4558.96,Kisumu,0758164355,Success
TX07831,2025-02-05 17:05:59,0764895531,Deposit,762.32,2571.11,Thika,,Success
TX08972,2025-02-05 17:23:33,0742103045,Reversal,630.73,1259.68,Meru,,Reversed
TX07069,2025-02-05 17:28:05,0771219008,Withdraw,492.36,3034.75,Eldoret,,Success
TX03882,2025-02-05 17:43:29,0733404359,Send Money,736.74,4987.63,Nairobi,0764750916,Success
TX08919,2025-02-05 18:07:56,0747674713,Receive Money,298.8,1597.19,Machakos,0795598905,Success
TX01209,2025-02-05 19:11:49,0717349825,Deposit,216.4,4414.94,Meru,,Success
TX04384,2025-02-05 19:36:27,0741569860,Reversal,811.85,1438.58,Nairobi,,Reversed
TX08944,2025-02-05 20:58:51,0758735839,Paybill,3382.07,6660.62,Meru,,Success
TX03446,2025-02-05 21:08:34,0772635014,Send Money,141.98,0.0,Thika,0760287347,Success
TX09195,2025-02-05 21:25:00,0720917555,Deposit,1634.58,3829.81,Kericho,,Success
TX05650,2025-02-05 21:36:32,0733269760,Reversal,43.6,4851.11,Kakamega,,Reversed
TX01165,2025-02-05 22:51:38,0740966298,Paybill,63.16,2655.3,Nairobi,,Success
TX08358,2025-02-06 00:39:08,0781613169,Withdraw,266.68,743.78,Machakos,,Success
TX04080,2025-02-06 01:36:03,0768682887,Buy Airtime,2758.77,7121.73,Eldoret,,Failed
TX04467,2025-02-06 01:40:29,0723257359,Paybill,1169.31,3992.57,Thika,,Success
TX09841,2025-02-06 01:50:56,0778656710,Buy Airtime,256.91999999999996,846.62,Eldoret,,Success
TX00432,2025-02-06 02:00:25,0713545288,Deposit,593.89,3575.56,Eldoret,,Success
TX08162,2025-02-06 02:31:55,0716731672,Deposit,40.23,1515.6,Kisumu,,Success
TX02825,2025-02-06 03:02:48,0717791782,Paybill,3245.24,5405.29,Nakuru,,Success
TX03422,2025-02-06 03:45:02,0736741864,Withdraw,650.29,3687.12,Eldoret,,Success
TX03387,2025-02-06 04:16:30,0757593887,Buy Goods,207.35,427.44,Eldoret,,Success
TX04385,2025-02-06 04:37:33,0769550884,Paybill,116.74,3768.68,Kericho,,Success
TX08820,2025-02-06 04:46:04,0773746737,Buy Goods,39.68,1367.49,Machakos,,Success
TX05655,2025-02-06 05:32:22,0770540018,Send Money,634.22,759.58,Kakamega,0758235963,Failed
TX08328,2025-02-06 05:44:36,0783713986,Reversal,1193.83,1847.59,Nairobi,,Reversed
TX02729,2025-02-06 06:37:52,0776769017,Send Money,584.32,4431.0,Nakuru,0757913044,Success
TX07312,2025-02-06 07:02:36,0798970894,Deposit,1252.77,2385.95,Kericho,,Success
TX04414,2025-02-06 07:17:45,0719720384,Receive Money,4217.71,7625.33,Kisumu,0758627721,Success
TX06809,2025-02-06 07:22:26,0782827167,Withdraw,1509.72,2534.77,Nairobi,,Success
TX04480,2025-02-06 07:56:33,0719144167,Buy Airtime,2304.3,1310.45,Kakamega,,Success
TX05287,2025-02-06 08:11:14,0763772748,Buy Goods,771.64,1551.37,Kisumu,,Success
TX07822,2025-02-06 08:11:36,0745833164,Receive Money,1680.97,5893.53,Thika,0747686076,Success
TX02629,2025-02-06 08:56:45,0798597559,Paybill,2561.73,5377.44,Kakamega,,Success
TX09410,2025-02-06 09:14:56,0746531384,Withdraw,1153.89,890.3,Nakuru,,Success
TX04116,2025-02-06 09:18:32,0755445857,Withdraw,147.68,3878.4,Nakuru,,Success
TX06585,2025-02-06 10:00:56,0787699975,Buy Goods,740.85,3408.49,Kericho,,Success
TX01408,2025-02-06 10:11:52,0755907947,Paybill,2122.32,4479.37,Thika,,Success
TX08155,2025-02-06 11:09:44,0766638653,Receive Money,130.37,2928.75,Thika,0757593887,Success
TX08941,2025-02-06 11:50:02,0732438835,Receive Money,2947.2,6085.51,Meru,0772635014,Success
TX05840,2025-02-06 11:50:37,0771594381,Receive Money,290.77,2115.37,Nakuru,0727340053,Success
TX08140,2025-02-06 12:08:47,0714440150,Withdraw,487.21,2590.74,Nakuru,,Success
TX03777,2025-02-06 12:54:16,0784283004,Withdraw,541.42,4171.95,Mombasa,,Success
TX09793,2025-02-06 13:12:02,0754557933,Withdraw,37.09,566.88,Kakamega,,Success
TX05395,2025-02-06 13:13:56,0794546686,Receive Money,461.3,314.0,Machakos,0725594495,Success
TX02335,2025-02-06 13:15:34,0739214649,Reversal,238.96,2772.58,Kakamega,,Reversed
TX06002,2025-02-06 13:49:17,0779827341,Reversal,54.42,526.85,Kakamega,,Reversed
TX06211,2025-02-06 14:07:44,0790537510,Send Money,194.2,3566.53,Mombasa,0762785503,Success
TX03642,2025-02-06 14:22:57,0760353583,Receive Money,1298.55,1727.23,Kericho,0713307227,Success
TX08104,2025-02-06 14:48:16,0764781523,Receive Money,1753.32,6217.01,Kisumu,0760116037,Success
TX04844,2025-02-06 15:09:23,0757390482,Buy Airtime,1403.45,1526.71,Kericho,,Success
TX01507,2025-02-06 15:11:01,0799942838,Deposit,387.73,230.3,Thika,,Success
TX07480,2025-02-06 16:54:06,0761826023,Withdraw,56.96,0.0,Nairobi,,Success
TX08461,2025-02-06 18:56:58,0764781523,Withdraw,1427.91,3373.79,Meru,,Success
TX08326,2025-02-06 20:25:10,0714194588,Send Money,4.35,1363.28,Nairobi,0786813445,Success
TX01860,2025-02-06 20:34:19,0715775041,Send Money,528.33,2565.98,Mombasa,0739214649,Success
TX03060,2025-02-06 20:41:27,0767880177,Paybill,98.94,2435.1,Nakuru,,Success
TX09048,2025-02-06 20:46:00,0721249576,Reversal,61.1,2145.04,Mombasa,,Reversed
TX08374,2025-02-06 20:51:20,0736576369,Receive Money,2877.02,2885.09,Meru,0763430230,Success
TX00409,2025-02-06 20:59:17,0751585235,Deposit,1041.81,1965.65,Kericho,,Success
TX06035,2025-02-06 21:04:07,0787995948,Withdraw,886.32,1412.3,Machakos,,Success
TX05595,2025-02-06 21:23:26,0770540018,Paybill,110.66,0.0,Kericho,,Success
TX03794,2025-02-06 21:34:28,0710546420,Withdraw,742.59,2196.76,Eldoret,,Success
TX00675,2025-02-06 21:49:52,0795598905,Reversal,44.92,1605.92,Kakamega,,Reversed
TX01699,2025-02-06 22:04:45,0715579461,Reversal,398.75,561.62,Nakuru,,Reversed
TX07734,2025-02-06 22:14:41,0758351215,Withdraw,1344.44,2621.2,Eldoret,,Success
TX00353,2025-02-06 22:26:15,0798451749,Send Money,2306.07,6795.52,Kakamega,0729666252,Success
TX09452,2025-02-06 22:27:02,0792428676,Reversal,207.99,4088.66,Nairobi,,Reversed
TX00328,2025-02-06 23:22:28,0796851429,Send Money,3189.14,4753.37,Nairobi,0736624407,Success
TX03767,2025-02-06 23:42:31,0765866086,Receive Money,1304.54,4204.51,Eldoret,0728798305,Success
TX08704,2025-02-06 23:44:47,0758235963,Send Money,808.02,2965.3,Meru,0722537217,Success
TX06172,2025-02-07 00:09:06,0771386978,Send Money,1312.62,884.33,Kakamega,0725759816,Success
TX06593,2025-02-07 00:09:41,0781709374,Deposit,341.67,1009.65,Meru,,Success
TX01465,2025-02-07 00:18:31,0748564979,Reversal,2364.33,4346.17,Kericho,,Reversed
TX03219,2025-02-07 01:07:09,0786813445,Buy Airtime,137.94,2210.06,Nairobi,,Success
